#             x               y               z             U_x             U_y             U_z               p
            0.1          -0.082          -0.054      -0.4516187      0.13422405      0.16208322     -0.37876881
            0.1          -0.082           -0.05     -0.42245711      0.13151283      0.15736364     -0.38109413
            0.1          -0.082          -0.046     -0.39039183      0.12996023      0.15306897     -0.38303272
            0.1          -0.082          -0.042     -0.35522236       0.1292834      0.14941249     -0.38466517
            0.1          -0.082          -0.038     -0.31664042      0.12919268      0.14662854     -0.38606322
            0.1          -0.082          -0.034     -0.27413805      0.12954491      0.14495542     -0.38724186
            0.1          -0.082           -0.03     -0.22695925      0.13042103      0.14490699     -0.38814286
            0.1          -0.082          -0.026      -0.1734059      0.13213624      0.14768704     -0.38865375
            0.1          -0.082          -0.022      -0.1096688       0.1335372      0.15452424     -0.38871307
            0.1          -0.082          -0.018    -0.031978152      0.12970459       0.1638581     -0.38838771
            0.1          -0.082          -0.014     0.050770495      0.11352927      0.16825856     -0.38789931
            0.1          -0.082           -0.01      0.11277499     0.077625788      0.15876628     -0.38737584
            0.1          -0.082          -0.006      0.14338439     0.015477042      0.13381652     -0.38705105
            0.1          -0.082          -0.002      0.15842825    -0.061624429      0.10166332     -0.38786373
            0.1          -0.082           0.002      0.16777841     -0.12066356     0.071055858     -0.39070388
            0.1          -0.082           0.006      0.16808353      -0.1364417     0.042727694     -0.39549563
            0.1          -0.082            0.01      0.16537887     -0.10605138     0.012882218     -0.40105262
            0.1          -0.082           0.014      0.16992998     -0.04232427    -0.020662207     -0.40532701
            0.1          -0.082           0.018      0.17712183     0.031478055    -0.057386867     -0.40618375
            0.1          -0.082           0.022      0.17609389     0.091363042    -0.094715745     -0.40278287
            0.1          -0.082           0.026      0.15584314      0.12226347     -0.12988064     -0.39671603
            0.1          -0.082            0.03       0.1006419      0.12605646      -0.1617437     -0.39113619
            0.1          -0.082           0.034    0.0022896483      0.12474587     -0.18685629     -0.38807643
            0.1          -0.082           0.038     -0.12057882      0.13570141     -0.20195406     -0.38734876
            0.1          -0.082           0.042     -0.23345437      0.15146846     -0.21063247     -0.38784307
            0.1          -0.082           0.046      -0.3204975      0.16109729     -0.21539434     -0.38860443
            0.1          -0.082            0.05     -0.38647531      0.16526886     -0.21527428     -0.38912161
            0.1          -0.082           0.054      -0.4366189      0.16683195     -0.21228347     -0.38919356
            0.1          -0.082           0.058      -0.4739187      0.16659498     -0.20851928     -0.38882861
            0.1          -0.082           0.062     -0.50013677      0.16473187     -0.20424449     -0.38813172
            0.1          -0.082           0.066     -0.51347614      0.16122436     -0.19851031     -0.38722911
            0.1          -0.082            0.07     -0.50529467      0.15515657     -0.18843331     -0.38628892
            0.1          -0.082           0.074     -0.45593018       0.1435425     -0.16853929     -0.38553641
            0.1          -0.082           0.078     -0.34007096      0.12310654      -0.1333948     -0.38538633
            0.1          -0.082           0.082     -0.16484013     0.096967039    -0.088849192     -0.38580389
            0.1          -0.082           0.086     0.002689222     0.073636844    -0.054511248     -0.38539896
            0.1          -0.082            0.09      0.11026877     0.054634697    -0.037343033     -0.38240836
            0.1          -0.082           0.094      0.15603143     0.038912962    -0.027713117     -0.37750078
            0.1          -0.082           0.098      0.07982635     0.015975669    -0.012276809     -0.37391409
            0.1          -0.078          -0.098     0.012124759     0.068715523    -0.027879067     -0.34559449
            0.1          -0.078          -0.094    -0.036780694      0.13026497    -0.032887088     -0.34212418
            0.1          -0.078           -0.09     -0.21073881      0.15450592     0.043397352     -0.33897157
            0.1          -0.078          -0.086     -0.40233736      0.17231927      0.12697485      -0.3422818
