#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1          -0.012          -0.076      0.39862293    -0.062417698     0.012593123     -0.53427153
            0.1          -0.008          -0.076      0.44932384    -0.042580893     0.011967861     -0.53285782
            0.1          -0.004          -0.076      0.48080013      -0.0209113     0.013020407     -0.53264231
            0.1  -1.9825411e-18          -0.076      0.48703648    0.0018818149     0.013310345     -0.53342083
            0.1           0.004          -0.076      0.46617039     0.024004624     0.011959291     -0.53494257
            0.1           0.008          -0.076      0.42358409     0.043896326     0.010458295     -0.53730347
            0.1           0.012          -0.076      0.36543509     0.061352334     0.011183242     -0.54047515
            0.1           0.016          -0.076      0.29607991     0.075993834     0.015615638     -0.54421215
            0.1            0.02          -0.076      0.21954757      0.08724138     0.023805689      -0.5481297
            0.1           0.024          -0.076      0.13948237     0.094500646     0.034610574     -0.55171466
            0.1           0.028          -0.076     0.058864452     0.097368435     0.046055238     -0.55455248
            0.1           0.032          -0.076    -0.019945074     0.095721788     0.055805333     -0.55658354
            0.1           0.036          -0.076    -0.095221204      0.08980759     0.061908124     -0.55807499
            0.1            0.04          -0.076     -0.16610207     0.080303698      0.06336483     -0.55930205
            0.1           0.044          -0.076     -0.23253625      0.06826291     0.060239926     -0.56039867
            0.1           0.048          -0.076     -0.29496169     0.054928455     0.053421542     -0.56135779
            0.1           0.052          -0.076     -0.35397491     0.041483506     0.044213328      -0.5620867
            0.1           0.056          -0.076     -0.41012151     0.028887927     0.033961555     -0.56247837
            0.1            0.06          -0.076     -0.46382857     0.017822745     0.023817753      -0.5624622
            0.1           0.064          -0.076     -0.51540574    0.0086983477     0.014635913     -0.56202295
            0.1           0.068          -0.076     -0.56504261    0.0016969062    0.0069647947     -0.56118456
            0.1           0.072          -0.076     -0.61282156   -0.0031751744    0.0010856175     -0.56000693
            0.1           0.076          -0.076     -0.65877322   -0.0060572278   -0.0029478426      -0.5585941
            0.1            0.08          -0.076     -0.70281494   -0.0072235623   -0.0052815117     -0.55708562
            0.1           0.084          -0.076     -0.74462494   -0.0070507244   -0.0062217005      -0.5556343
            0.1           0.088          -0.076     -0.78347111   -0.0059484934   -0.0061767974     -0.55437474
