#       point_x         point_y         point_z             U_x             U_y             U_z               p
            0.1           -0.08          -0.076     -0.79671015     0.095394846    -0.032978139     -0.85612599
            0.1          -0.076          -0.076     -0.78223911      0.10914859    -0.021852557     -0.85418645
            0.1          -0.072          -0.076     -0.75526969      0.11906381    -0.011952151     -0.85169071
            0.1          -0.068          -0.076     -0.71841652      0.12487689   -0.0028029717      -0.8485299
            0.1          -0.064          -0.076     -0.67412102      0.12643881     0.006246133     -0.84467543
            0.1           -0.06          -0.076      -0.6243614      0.12381838     0.015861595     -0.84018297
            0.1          -0.056          -0.076     -0.57096031      0.11729115     0.026741272     -0.83519151
            0.1          -0.052          -0.076     -0.51542298      0.10731964     0.039456783     -0.82984426
            0.1          -0.048          -0.076     -0.45880296     0.094557463     0.054277455     -0.82422022
            0.1          -0.044          -0.076     -0.40164769      0.07985164     0.071121026     -0.81833804
            0.1           -0.04          -0.076     -0.34386762      0.06420035     0.089566955     -0.81214753
            0.1          -0.036          -0.076     -0.28438818     0.048628757      0.10892493     -0.80549657
            0.1          -0.032          -0.076     -0.21992638     0.034268619      0.12828533     -0.79808218
            0.1          -0.028          -0.076     -0.14070125     0.023443409      0.14599667     -0.78956061
            0.1          -0.024          -0.076    -0.020357103     0.025201838      0.15692415     -0.78037234
            0.1           -0.02          -0.076      0.14553998     0.053486787      0.15286766     -0.77425191
            0.1          -0.016          -0.076      0.30390588     0.097470485      0.13571822     -0.77505151
            0.1          -0.012          -0.076      0.41224358      0.13270639      0.11485151      -0.7813992
            0.1          -0.008          -0.076      0.47338134      0.15440119     0.093965191     -0.78980854
            0.1          -0.004          -0.076      0.49880575      0.16700251     0.073446031     -0.79852282
            0.1  -1.9825424e-18          -0.076      0.49601691      0.17362809     0.053233328     -0.80688161
            0.1           0.004          -0.076      0.47065284      0.17586528     0.033032795     -0.81430885
            0.1           0.008          -0.076      0.42860681      0.17508388     0.012502417     -0.82051999
            0.1           0.012          -0.076      0.37621653       0.1725568   -0.0079783863     -0.82559077
            0.1           0.016          -0.076      0.31943668      0.16933243    -0.027148188     -0.82985334
            0.1            0.02          -0.076      0.26292345      0.16622097    -0.043267348     -0.83377786
            0.1           0.024          -0.076      0.20913906      0.16389624    -0.054220732     -0.83776922
            0.1           0.028          -0.076      0.15737145      0.16272266    -0.057805005     -0.84202783
            0.1           0.032          -0.076      0.10448063      0.16233709    -0.052639915      -0.8464115
            0.1           0.036          -0.076     0.047280495      0.16185058    -0.038827861     -0.85043234
            0.1            0.04          -0.076    -0.015681617      0.16027965    -0.017892163     -0.85355739
            0.1           0.044          -0.076    -0.084019411      0.15690414    0.0076023364     -0.85548285
